56	426
56	490
426	490
244	563
27	119
243	528
52	165
397	573
229	260
502	604
40	234
61	367
61	732
367	732
62	321
3	683
320	644
80	690
180	739
599	608
509	712
14	550
14	613
550	613
319	416
319	643
416	643
180	739
263	429
77	497
77	504
497	504
145	592
415	722
143	688
229	260
416	643
75	169
243	528
415	722
397	573
323	485
502	604
144	522
144	624
522	624
1	151
1	671
151	671
1	151
1	671
151	671
30	83
30	281
83	281
379	381
31	455
31	521
455	521
339	579
20	78
20	628
78	628
27	119
280	454
280	516
454	516
244	563
74	95
525	601
30	83
30	281
83	281
236	623
185	484
311	615
56	426
56	490
426	490
263	429
160	357
160	696
357	696
151	671
160	357
160	696
357	696
3	683
20	628
83	281
20	628
74	95
74	238
95	238
320	644
56	490
603	638
3	683
415	722
80	690
416	643
106	193
106	384
193	384
311	615
599	608
397	573
83	281
80	690
74	95
509	712
106	384
387	499
280	454
280	516
454	516
74	95
172	396
25	423
56	490
180	739
69	584
475	599
475	608
599	608
172	396
339	579
40	234
606	666
14	550
14	613
550	613
71	451
152	350
497	504
606	666
143	610
143	688
610	688
69	584
27	119
344	536
344	620
536	620
446	606
446	666
606	666
51	124
701	745
145	524
145	592
524	592
285	417
40	234
172	396
20	628
320	644
80	690
285	417
497	504
311	615
273	509
273	712
509	712
142	333
71	451
153	212
142	333
142	544
333	544
75	169
243	528
150	570
273	509
273	712
509	712
185	484
143	688
172	396
416	643
56	426
56	490
426	490
4	382
415	722
1	151
1	671
151	671
180	739
77	497
77	504
497	504
80	575
80	690
575	690
203	372
203	413
372	413
69	456
69	584
456	584
243	528
25	423
80	690
62	321
4	302
4	382
302	382
603	638
339	579
339	618
579	618
152	350
145	592
185	261
185	484
261	484
52	165
83	281
229	260
31	455
31	521
455	521
62	321
152	265
152	350
265	350
87	415
87	722
415	722
509	712
172	396
397	573
243	528
475	599
475	608
599	608
387	480
387	499
480	499
502	541
502	604
541	604
77	497
77	504
497	504
144	522
176	232
344	536
118	172
118	396
172	396
332	354
61	367
603	638
323	485
61	367
251	285
251	417
285	417
372	413
51	124
454	516
145	592
14	550
379	381
151	671
387	499
263	429
502	604
143	610
143	688
610	688
59	447
59	737
447	737
64	320
64	644
320	644
525	601
71	451
27	119
397	573
69	456
69	584
456	584
4	382
332	354
332	398
354	398
263	429
502	604
416	643
145	592
153	212
145	524
145	592
524	592
57	180
57	739
180	739
416	643
25	423
61	367
229	260
229	386
260	386
20	628
27	119
143	610
143	688
610	688
56	490
701	745
387	499
185	261
185	484
261	484
402	701
